Route ID,Route Name,Bus ID,Bus Name,Stop ID,Stop Name,Seconds after midnight,Time
48,Intercampus (I),29726,29726,313,Chicago/Kedzie,32816,2016-08-09 09:06:56.199475
48,Intercampus (I),29732,29732,155,Patten Gym,32826,2016-08-09 09:07:06.868532
48,Intercampus (I),29728,29728,300,Central L Station (eastbound),32837,2016-08-09 09:07:17.514158
48,Intercampus (I),29726,29726,314,Chicago/Lee,32898,2016-08-09 09:08:18.451738
48,Intercampus (I),29732,29732,282,Central L Station (westbound),32979,2016-08-09 09:09:39.534964
48,Intercampus (I),29728,29728,307,Noyes L Station,33020,2016-08-09 09:10:20.595826
48,Intercampus (I),29732,29732,252,Central/Jackson (westbound),33021,2016-08-09 09:10:21.167201
48,Intercampus (I),29732,29732,253,Ryan Field,33082,2016-08-09 09:11:22.157916
48,Intercampus (I),29728,29728,306,Ridge/Civic Center,33092,2016-08-09 09:11:32.771423
48,Intercampus (I),29726,29726,157,Chicago/Davis,33143,2016-08-09 09:12:23.640474
48,Intercampus (I),29726,29726,152,Weber Arch,33305,2016-08-09 09:15:05.277998
48,Intercampus (I),29728,29728,294,Emerson/Maple,33326,2016-08-09 09:15:26.114305
48,Intercampus (I),29726,29726,153,Jacobs Center,33346,2016-08-09 09:15:46.802002
48,Intercampus (I),29726,29726,154,Tech Institute,33427,2016-08-09 09:17:07.876678
48,Intercampus (I),29728,29728,183,Sherman/Emerson,33468,2016-08-09 09:17:48.725395
48,Intercampus (I),29728,29728,309,Sherman/Foster,33529,2016-08-09 09:18:49.660948
48,Intercampus (I),29726,29726,155,Patten Gym,33530,2016-08-09 09:18:50.515567
48,Intercampus (I),29728,29728,316,Sherman/Gaffield,33591,2016-08-09 09:19:51.421611
48,Intercampus (I),29726,29726,282,Central L Station (westbound),33642,2016-08-09 09:20:42.265332
48,Intercampus (I),29728,29728,161,Sheridan/Noyes,33683,2016-08-09 09:21:23.118349
48,Intercampus (I),29726,29726,252,Central/Jackson (westbound),33723,2016-08-09 09:22:03.998918
48,Intercampus (I),29725,29725,242,Ward Building,33774,2016-08-09 09:22:54.938166
48,Intercampus (I),29726,29726,253,Ryan Field,33775,2016-08-09 09:22:55.576685
48,Intercampus (I),29728,29728,160,Sheridan/Foster,33836,2016-08-09 09:23:56.646302
48,Intercampus (I),29732,29732,226,Central/Jackson (eastbound),33867,2016-08-09 09:24:27.393898
48,Intercampus (I),29913,29730,301,Sheridan/Loyola (northbound),33878,2016-08-09 09:24:38.037513
48,Intercampus (I),29732,29732,300,Central L Station (eastbound),33928,2016-08-09 09:25:28.960045
48,Intercampus (I),29728,29728,159,Chicago/Sheridan,33949,2016-08-09 09:25:49.643906
48,Intercampus (I),29732,29732,307,Noyes L Station,34081,2016-08-09 09:28:01.081585
48,Intercampus (I),29728,29728,308,Chicago/Grove,34172,2016-08-09 09:29:32.189355
48,Intercampus (I),29732,29732,306,Ridge/Civic Center,34172,2016-08-09 09:29:32.740543
48,Intercampus (I),29732,29732,294,Emerson/Maple,34284,2016-08-09 09:31:24.019771
48,Intercampus (I),29728,29728,239,Chicago/Greenleaf,34334,2016-08-09 09:32:14.867207
48,Intercampus (I),29728,29728,240,Chicago/Main,34405,2016-08-09 09:33:25.912819
48,Intercampus (I),29732,29732,183,Sherman/Emerson,34436,2016-08-09 09:33:56.823684
48,Intercampus (I),29732,29732,309,Sherman/Foster,34507,2016-08-09 09:35:07.870487
48,Intercampus (I),29732,29732,316,Sherman/Gaffield,34548,2016-08-09 09:35:48.805403
48,Intercampus (I),29913,29730,313,Chicago/Kedzie,34609,2016-08-09 09:36:49.913625
48,Intercampus (I),29732,29732,161,Sheridan/Noyes,34650,2016-08-09 09:37:30.791472
48,Intercampus (I),29913,29730,314,Chicago/Lee,34752,2016-08-09 09:39:12.012767
48,Intercampus (I),29732,29732,160,Sheridan/Foster,34752,2016-08-09 09:39:12.573487
48,Intercampus (I),29732,29732,159,Chicago/Sheridan,34783,2016-08-09 09:39:43.325636
48,Intercampus (I),29913,29730,157,Chicago/Davis,34965,2016-08-09 09:42:45.035335
48,Intercampus (I),29732,29732,308,Chicago/Grove,35056,2016-08-09 09:44:16.206262
48,Intercampus (I),29913,29730,152,Weber Arch,35107,2016-08-09 09:45:07.101842
48,Intercampus (I),29728,29728,241,Sheridan/Loyola (southbound),35137,2016-08-09 09:45:37.854415
48,Intercampus (I),29913,29730,153,Jacobs Center,35158,2016-08-09 09:45:58.614916
48,Intercampus (I),29732,29732,239,Chicago/Greenleaf,35169,2016-08-09 09:46:09.255505
48,Intercampus (I),29913,29730,154,Tech Institute,35210,2016-08-09 09:46:50.285479
48,Intercampus (I),29913,29730,155,Patten Gym,35281,2016-08-09 09:48:01.332787
48,Intercampus (I),29732,29732,240,Chicago/Main,35302,2016-08-09 09:48:22.067312
48,Intercampus (I),29725,29725,301,Sheridan/Loyola (northbound),35453,2016-08-09 09:50:53.625631
48,Intercampus (I),29913,29730,282,Central L Station (westbound),35474,2016-08-09 09:51:14.280444
48,Intercampus (I),29913,29730,252,Central/Jackson (westbound),35515,2016-08-09 09:51:55.172557
48,Intercampus (I),29913,29730,253,Ryan Field,35606,2016-08-09 09:53:26.263996
48,Intercampus (I),29732,29732,241,Sheridan/Loyola (southbound),35918,2016-08-09 09:58:38.844472
48,Intercampus (I),29913,29730,226,Central/Jackson (eastbound),36231,2016-08-09 10:03:51.328405
48,Intercampus (I),29913,29730,300,Central L Station (eastbound),36302,2016-08-09 10:05:02.444991
48,Intercampus (I),29725,29725,313,Chicago/Kedzie,36413,2016-08-09 10:06:53.648368
48,Intercampus (I),29913,29730,307,Noyes L Station,36434,2016-08-09 10:07:14.351922
48,Intercampus (I),29728,29728,242,Ward Building,36485,2016-08-09 10:08:05.259021
48,Intercampus (I),29913,29730,306,Ridge/Civic Center,36526,2016-08-09 10:08:46.245747
48,Intercampus (I),29725,29725,314,Chicago/Lee,36577,2016-08-09 10:09:37.141340
48,Intercampus (I),29913,29730,294,Emerson/Maple,36628,2016-08-09 10:10:28.023499
48,Intercampus (I),29913,29730,183,Sherman/Emerson,36779,2016-08-09 10:12:59.508343
48,Intercampus (I),29725,29725,157,Chicago/Davis,36810,2016-08-09 10:13:30.233802
48,Intercampus (I),29913,29730,309,Sherman/Foster,36820,2016-08-09 10:13:40.951703
48,Intercampus (I),29913,29730,316,Sherman/Gaffield,36881,2016-08-09 10:14:41.947687
48,Intercampus (I),29913,29730,161,Sheridan/Noyes,36973,2016-08-09 10:16:13.073749
48,Intercampus (I),29913,29730,160,Sheridan/Foster,37094,2016-08-09 10:18:14.347386
48,Intercampus (I),29725,29725,152,Weber Arch,37115,2016-08-09 10:18:35.029210
48,Intercampus (I),29725,29725,153,Jacobs Center,37145,2016-08-09 10:19:05.873239
48,Intercampus (I),29913,29730,159,Chicago/Sheridan,37257,2016-08-09 10:20:57.174816
48,Intercampus (I),29725,29725,154,Tech Institute,37257,2016-08-09 10:20:57.743681
48,Intercampus (I),29725,29725,155,Patten Gym,37328,2016-08-09 10:22:08.759536
48,Intercampus (I),29913,29730,308,Chicago/Grove,37409,2016-08-09 10:23:29.801570
48,Intercampus (I),29725,29725,282,Central L Station (westbound),37480,2016-08-09 10:24:40.872863
48,Intercampus (I),29725,29725,252,Central/Jackson (westbound),37521,2016-08-09 10:25:21.682475
48,Intercampus (I),29725,29725,253,Ryan Field,37572,2016-08-09 10:26:12.578860
48,Intercampus (I),29913,29730,239,Chicago/Greenleaf,37593,2016-08-09 10:26:33.243759
48,Intercampus (I),29913,29730,240,Chicago/Main,37714,2016-08-09 10:28:34.504153
48,Intercampus (I),29728,29728,301,Sheridan/Loyola (northbound),37866,2016-08-09 10:31:06.017259
48,Intercampus (I),29726,29726,226,Central/Jackson (eastbound),38077,2016-08-09 10:34:37.944108
48,Intercampus (I),29726,29726,300,Central L Station (eastbound),38169,2016-08-09 10:36:09.069309
48,Intercampus (I),29726,29726,307,Noyes L Station,38370,2016-08-09 10:39:30.895275
48,Intercampus (I),29726,29726,306,Ridge/Civic Center,38431,2016-08-09 10:40:31.817163
48,Intercampus (I),29913,29730,241,Sheridan/Loyola (southbound),38452,2016-08-09 10:40:52.479530
48,Intercampus (I),29728,29728,313,Chicago/Kedzie,38523,2016-08-09 10:42:03.501364
48,Intercampus (I),29726,29726,294,Emerson/Maple,38564,2016-08-09 10:42:44.275867
48,Intercampus (I),29726,29726,183,Sherman/Emerson,38675,2016-08-09 10:44:35.515426
48,Intercampus (I),29726,29726,309,Sherman/Foster,38706,2016-08-09 10:45:06.237885
48,Intercampus (I),29726,29726,316,Sherman/Gaffield,38736,2016-08-09 10:45:36.970861
48,Intercampus (I),29728,29728,314,Chicago/Lee,38747,2016-08-09 10:45:47.603030
48,Intercampus (I),29726,29726,161,Sheridan/Noyes,38818,2016-08-09 10:46:58.745984
48,Intercampus (I),29726,29726,160,Sheridan/Foster,38960,2016-08-09 10:49:20.225530
48,Intercampus (I),29728,29728,157,Chicago/Davis,39011,2016-08-09 10:50:11.126001
48,Intercampus (I),29726,29726,159,Chicago/Sheridan,39072,2016-08-09 10:51:12.112599
48,Intercampus (I),29728,29728,152,Weber Arch,39203,2016-08-09 10:53:23.475282
48,Intercampus (I),29726,29726,308,Chicago/Grove,39224,2016-08-09 10:53:44.157772
48,Intercampus (I),29728,29728,153,Jacobs Center,39244,2016-08-09 10:54:04.808539
48,Intercampus (I),29728,29728,154,Tech Institute,39336,2016-08-09 10:55:36.026865
48,Intercampus (I),29726,29726,239,Chicago/Greenleaf,39396,2016-08-09 10:56:36.963612
48,Intercampus (I),29728,29728,155,Patten Gym,39437,2016-08-09 10:57:17.800600
48,Intercampus (I),29726,29726,240,Chicago/Main,39528,2016-08-09 10:58:48.928253
48,Intercampus (I),29913,29730,242,Ward Building,39610,2016-08-09 11:00:10.062183
48,Intercampus (I),29725,29725,226,Central/Jackson (eastbound),40144,2016-08-09 11:09:04.036706
48,Intercampus (I),29725,29725,300,Central L Station (eastbound),40194,2016-08-09 11:09:54.896722
48,Intercampus (I),29726,29726,241,Sheridan/Loyola (southbound),40225,2016-08-09 11:10:25.653938
48,Intercampus (I),29725,29725,307,Noyes L Station,40387,2016-08-09 11:13:07.214049
48,Intercampus (I),29725,29725,306,Ridge/Civic Center,40417,2016-08-09 11:13:37.966758
48,Intercampus (I),29725,29725,294,Emerson/Maple,40549,2016-08-09 11:15:49.320889
48,Intercampus (I),29725,29725,309,Sherman/Foster,40761,2016-08-09 11:19:21.158942
48,Intercampus (I),29725,29725,316,Sherman/Gaffield,40822,2016-08-09 11:20:22.192441
48,Intercampus (I),29913,29730,301,Sheridan/Loyola (northbound),40873,2016-08-09 11:21:13.042483
48,Intercampus (I),29725,29725,161,Sheridan/Noyes,40913,2016-08-09 11:21:53.901133
48,Intercampus (I),29725,29725,160,Sheridan/Foster,41045,2016-08-09 11:24:05.306635
48,Intercampus (I),29725,29725,159,Chicago/Sheridan,41146,2016-08-09 11:25:46.557889
48,Intercampus (I),29725,29725,308,Chicago/Grove,41308,2016-08-09 11:28:28.039693
48,Intercampus (I),29726,29726,242,Ward Building,41399,2016-08-09 11:29:59.251024
48,Intercampus (I),29725,29725,239,Chicago/Greenleaf,41450,2016-08-09 11:30:50.168960
48,Intercampus (I),29725,29725,240,Chicago/Main,41501,2016-08-09 11:31:41.038582
48,Intercampus (I),29913,29730,313,Chicago/Kedzie,41642,2016-08-09 11:34:02.550704
48,Intercampus (I),29913,29730,314,Chicago/Lee,41713,2016-08-09 11:35:13.531822
48,Intercampus (I),29913,29730,157,Chicago/Davis,42066,2016-08-09 11:41:06.358266
48,Intercampus (I),29913,29730,152,Weber Arch,42197,2016-08-09 11:43:17.724424
48,Intercampus (I),29725,29725,241,Sheridan/Loyola (southbound),42198,2016-08-09 11:43:18.297603
48,Intercampus (I),29913,29730,153,Jacobs Center,42249,2016-08-09 11:44:09.143934
48,Intercampus (I),29913,29730,154,Tech Institute,42300,2016-08-09 11:45:00.100034
48,Intercampus (I),29913,29730,155,Patten Gym,42361,2016-08-09 11:46:01.059939
48,Intercampus (I),29913,29730,252,Central/Jackson (westbound),42572,2016-08-09 11:49:32.847126
48,Intercampus (I),29913,29730,253,Ryan Field,42664,2016-08-09 11:51:04.071555
48,Intercampus (I),29728,29728,253,Ryan Field,42815,2016-08-09 11:53:35.683689
48,Intercampus (I),29728,29728,226,Central/Jackson (eastbound),42916,2016-08-09 11:55:16.901079
48,Intercampus (I),29728,29728,300,Central L Station (eastbound),42977,2016-08-09 11:56:17.867854
48,Intercampus (I),29728,29728,307,Noyes L Station,43199,2016-08-09 11:59:59.859339
48,Intercampus (I),29726,29726,301,Sheridan/Loyola (northbound),43230,2016-08-09 12:00:30.689063
48,Intercampus (I),29725,29725,242,Ward Building,43261,2016-08-09 12:01:01.481780
48,Intercampus (I),29728,29728,306,Ridge/Civic Center,43292,2016-08-09 12:01:32.236281
48,Intercampus (I),29728,29728,294,Emerson/Maple,43443,2016-08-09 12:04:03.694878
48,Intercampus (I),29728,29728,183,Sherman/Emerson,43625,2016-08-09 12:07:05.850798
48,Intercampus (I),29728,29728,309,Sherman/Foster,43656,2016-08-09 12:07:36.608707
48,Intercampus (I),29728,29728,316,Sherman/Gaffield,43727,2016-08-09 12:08:47.586714
48,Intercampus (I),29726,29726,313,Chicago/Kedzie,43808,2016-08-09 12:10:08.753133
48,Intercampus (I),29728,29728,161,Sheridan/Noyes,43829,2016-08-09 12:10:29.445217
48,Intercampus (I),29726,29726,314,Chicago/Lee,43870,2016-08-09 12:11:10.230352
48,Intercampus (I),29728,29728,160,Sheridan/Foster,43971,2016-08-09 12:12:51.417482
48,Intercampus (I),29726,29726,157,Chicago/Davis,44102,2016-08-09 12:15:02.850791
48,Intercampus (I),29728,29728,159,Chicago/Sheridan,44173,2016-08-09 12:16:13.878555
48,Intercampus (I),29726,29726,152,Weber Arch,44315,2016-08-09 12:18:35.313304
48,Intercampus (I),29728,29728,308,Chicago/Grove,44335,2016-08-09 12:18:55.977448
48,Intercampus (I),29726,29726,153,Jacobs Center,44407,2016-08-09 12:20:07.037754
48,Intercampus (I),29726,29726,154,Tech Institute,44447,2016-08-09 12:20:47.955732
48,Intercampus (I),29728,29728,239,Chicago/Greenleaf,44458,2016-08-09 12:20:58.593698
48,Intercampus (I),29728,29728,240,Chicago/Main,44509,2016-08-09 12:21:49.479617
48,Intercampus (I),29726,29726,155,Patten Gym,44530,2016-08-09 12:22:10.166203
48,Intercampus (I),29726,29726,282,Central L Station (westbound),44671,2016-08-09 12:24:31.518519
48,Intercampus (I),29725,29725,301,Sheridan/Loyola (northbound),44732,2016-08-09 12:25:32.539193
48,Intercampus (I),29726,29726,252,Central/Jackson (westbound),44743,2016-08-09 12:25:43.128892
48,Intercampus (I),29726,29726,253,Ryan Field,44814,2016-08-09 12:26:54.155828
48,Intercampus (I),29732,29732,242,Ward Building,45237,2016-08-09 12:33:57.465986
48,Intercampus (I),29913,29730,226,Central/Jackson (eastbound),45288,2016-08-09 12:34:48.344408
48,Intercampus (I),29913,29730,300,Central L Station (eastbound),45329,2016-08-09 12:35:29.164324
48,Intercampus (I),29725,29725,313,Chicago/Kedzie,45329,2016-08-09 12:35:29.704072
48,Intercampus (I),29728,29728,241,Sheridan/Loyola (southbound),45350,2016-08-09 12:35:50.377403
48,Intercampus (I),29726,29726,226,Central/Jackson (eastbound),45441,2016-08-09 12:37:21.553196
48,Intercampus (I),29726,29726,300,Central L Station (eastbound),45472,2016-08-09 12:37:52.278346
48,Intercampus (I),29725,29725,314,Chicago/Lee,45482,2016-08-09 12:38:02.900310
48,Intercampus (I),29913,29730,307,Noyes L Station,45553,2016-08-09 12:39:13.885394
48,Intercampus (I),29913,29730,306,Ridge/Civic Center,45624,2016-08-09 12:40:24.885360
48,Intercampus (I),29726,29726,183,Sherman/Emerson,45625,2016-08-09 12:40:25.426588
48,Intercampus (I),29725,29725,157,Chicago/Davis,45666,2016-08-09 12:41:06.303687
48,Intercampus (I),29913,29730,294,Emerson/Maple,45717,2016-08-09 12:41:57.194115
48,Intercampus (I),29913,29730,183,Sherman/Emerson,45868,2016-08-09 12:44:28.665217
48,Intercampus (I),29913,29730,309,Sherman/Foster,45899,2016-08-09 12:44:59.414590
48,Intercampus (I),29726,29726,308,Chicago/Grove,45899,2016-08-09 12:44:59.985451
48,Intercampus (I),29725,29725,152,Weber Arch,45910,2016-08-09 12:45:10.599035
48,Intercampus (I),29913,29730,316,Sherman/Gaffield,45931,2016-08-09 12:45:31.276791
48,Intercampus (I),29725,29725,153,Jacobs Center,45942,2016-08-09 12:45:42.008780
48,Intercampus (I),29913,29730,161,Sheridan/Noyes,46023,2016-08-09 12:47:03.034457
48,Intercampus (I),29725,29725,154,Tech Institute,46033,2016-08-09 12:47:13.668540
48,Intercampus (I),29726,29726,239,Chicago/Greenleaf,46034,2016-08-09 12:47:14.209875
48,Intercampus (I),29913,29730,160,Sheridan/Foster,46115,2016-08-09 12:48:35.382333
48,Intercampus (I),29726,29726,240,Chicago/Main,46115,2016-08-09 12:48:35.950569
48,Intercampus (I),29725,29725,155,Patten Gym,46126,2016-08-09 12:48:46.563913
48,Intercampus (I),29913,29730,159,Chicago/Sheridan,46177,2016-08-09 12:49:37.398892
48,Intercampus (I),29707,29707,253,Ryan Field,46298,2016-08-09 12:51:38.722152
48,Intercampus (I),29707,29707,226,Central/Jackson (eastbound),46359,2016-08-09 12:52:39.689561
48,Intercampus (I),29707,29707,300,Central L Station (eastbound),46410,2016-08-09 12:53:30.532636
48,Intercampus (I),29913,29730,308,Chicago/Grove,46441,2016-08-09 12:54:01.260080
48,Intercampus (I),29732,29732,301,Sheridan/Loyola (northbound),46472,2016-08-09 12:54:32.040927
48,Intercampus (I),29707,29707,307,Noyes L Station,46613,2016-08-09 12:56:53.534525
48,Intercampus (I),29913,29730,239,Chicago/Greenleaf,46614,2016-08-09 12:56:54.101785
48,Intercampus (I),29707,29707,306,Ridge/Civic Center,46655,2016-08-09 12:57:35.013940
48,Intercampus (I),29913,29730,240,Chicago/Main,46665,2016-08-09 12:57:45.612609
48,Intercampus (I),29728,29728,242,Ward Building,46676,2016-08-09 12:57:56.220128
48,Intercampus (I),29707,29707,294,Emerson/Maple,46777,2016-08-09 12:59:37.357913
48,Intercampus (I),29726,29726,241,Sheridan/Loyola (southbound),46818,2016-08-09 13:00:18.165086
48,Intercampus (I),29707,29707,183,Sherman/Emerson,46879,2016-08-09 13:01:19.148286
48,Intercampus (I),29707,29707,309,Sherman/Foster,46950,2016-08-09 13:02:30.201639
48,Intercampus (I),29707,29707,316,Sherman/Gaffield,47001,2016-08-09 13:03:21.104268
48,Intercampus (I),29707,29707,161,Sheridan/Noyes,47062,2016-08-09 13:04:22.098760
48,Intercampus (I),29707,29707,160,Sheridan/Foster,47153,2016-08-09 13:05:53.196850
48,Intercampus (I),29732,29732,313,Chicago/Kedzie,47234,2016-08-09 13:07:14.232099
48,Intercampus (I),29707,29707,159,Chicago/Sheridan,47254,2016-08-09 13:07:34.874391
48,Intercampus (I),29732,29732,314,Chicago/Lee,47305,2016-08-09 13:08:25.734643
48,Intercampus (I),29707,29707,308,Chicago/Grove,47396,2016-08-09 13:09:56.884963
48,Intercampus (I),29913,29730,241,Sheridan/Loyola (southbound),47417,2016-08-09 13:10:17.546734
48,Intercampus (I),29732,29732,157,Chicago/Davis,47548,2016-08-09 13:12:28.990520
48,Intercampus (I),29707,29707,239,Chicago/Greenleaf,47589,2016-08-09 13:13:09.832151
48,Intercampus (I),29707,29707,240,Chicago/Main,47650,2016-08-09 13:14:10.736032
48,Intercampus (I),29732,29732,152,Weber Arch,47812,2016-08-09 13:16:52.322052
48,Intercampus (I),29732,29732,153,Jacobs Center,47853,2016-08-09 13:17:33.121177
48,Intercampus (I),29732,29732,154,Tech Institute,47934,2016-08-09 13:18:54.147083
48,Intercampus (I),29732,29732,155,Patten Gym,47984,2016-08-09 13:19:44.995454
48,Intercampus (I),29728,29728,301,Sheridan/Loyola (northbound),48086,2016-08-09 13:21:26.315453
48,Intercampus (I),29732,29732,252,Central/Jackson (westbound),48247,2016-08-09 13:24:07.843131
48,Intercampus (I),29707,29707,241,Sheridan/Loyola (southbound),48248,2016-08-09 13:24:08.395433
48,Intercampus (I),29732,29732,253,Ryan Field,48339,2016-08-09 13:25:39.475032
48,Intercampus (I),29913,29730,242,Ward Building,48541,2016-08-09 13:29:01.373508
48,Intercampus (I),29729,29729,253,Ryan Field,48562,2016-08-09 13:29:22.054840
48,Intercampus (I),29729,29729,226,Central/Jackson (eastbound),48673,2016-08-09 13:31:13.351787
48,Intercampus (I),29729,29729,300,Central L Station (eastbound),48724,2016-08-09 13:32:04.308134
48,Intercampus (I),29728,29728,313,Chicago/Kedzie,48755,2016-08-09 13:32:35.094427
48,Intercampus (I),29728,29728,314,Chicago/Lee,48906,2016-08-09 13:35:06.578786
48,Intercampus (I),29729,29729,307,Noyes L Station,48937,2016-08-09 13:35:37.421260
48,Intercampus (I),29729,29729,294,Emerson/Maple,49088,2016-08-09 13:38:08.910369
48,Intercampus (I),29728,29728,157,Chicago/Davis,49169,2016-08-09 13:39:29.979193
48,Intercampus (I),29726,29726,242,Ward Building,49190,2016-08-09 13:39:50.682849
48,Intercampus (I),29729,29729,183,Sherman/Emerson,49201,2016-08-09 13:40:01.335211
48,Intercampus (I),29729,29729,309,Sherman/Foster,49252,2016-08-09 13:40:52.232618
